original_category,narrative
debt_collection,original creditor accepting payment payment made prior debt collection repeatedly advised capital account payment made office accepting payment paid original keep calling home instructed cease communication trying charge interest original debt dental procedure financed signed agreement interest original creditor
mortgages_and_loans,wife put house forbearance due wife work hour cut due end called mortgage company u bank start process getting forbearance initially told since va loan mortgage company waiting guidance va proceed modifying va loan put forbearance representative asked could start making payment said could started making payment called every week get status update every week received different answer done forbearance received call representative asking able forbearance concerned told would take thirty day complete evaluation received call representative stating loan modification approved receiving paperwork underwriting within thirty day need make payment would yet receive paperwork underwriting still made payment received letter underwriting stating term loan modification appeal modification need make payment appeal modification paperwork also stated would receive paperwork wife sign loan modification date yet receive paperwork wife sign resolve forbearance called emailed numerous time even filed complaint within u bank still keep getting answer working paperwork started since appeal loan modification eight month later farther along requested end forbearance
credit_reporting,month ago credit score dropped point called experian week later point back yesterday receive email score changed dropped point reason done anything owe dollar limit tired keep calling experian tolled file complaint hope help thanks
debt_collection,refund check amount sent city va benefit dovenmuehle mortgage company disbursed approximately check ive made phone call regarding status check spoke numerous customer service representative ive discussed matter inherently speaking least three supervisor twice many story received check told sent customer service rep said take day could cut another check around called check status customer service rep said research sure day called several time came story sent processing dont know call back expedite one department responded looking mortgage company recently began use money desperately needed assist clearing debt security clearance obtain hiring position told would outstanding debt paid due company lackadaisical attitude incompetence reckless total disregard veteran care bound sibling loss position looked promotion im looked demotion due financial responsibility completed due fund withheld mortgage company return refund check timely matter would promotion instead brink unemployed
debt_collection,according fdcpa federally protected right violated contacted via phone cu recovery reference debt cu recovery first time contacting phone agent never told right ask cu recovery validate debt right also consumer fdcp right privacy infringed upon due fact never gave debt collector cu recovery permission contact directly via phone debt collector cu recovery also previous address file another source contact infornation never receieved directly also debt collector cu recovery supposed use logo document supposed acknowledge notice attempt collect debt stated address cu recovery file previous address mean possibly mailed notice previous address mean possiblly communicated someone else reference debt also another infringment right privacy amoumt debt total
retail_banking,according east west bank pulled account checking company id authorize ach pull ach push
retail_banking,according pulled account checking company id found company id bank america authorize ach pull ach push
credit_reporting,american express loan final payment american express card service final payment creditor closed account cancellation creditor ensured would removed negative item file report
mortgages_and_loans,escrow account analysis done performed annually monthly payment increased incorrect today exhibit b homeowner insurance company cancelled surplus mailed check amount paid select portfolio servicing telephone applied escrow trying get corrected full amount applied escrow corrected escrow amount avail exhibit escrow amount incorrect today monthly statement exhibit monthly statement incorrect balance owed monthly payment paid exhibit monthly statement show past due amount incorrect statement online incorrect information select corrected per previous request exhibit
mortgages_and_loans,applied loan program personal loan paperwork submitted requested loan application kept hold month loan application denied indicating high debt income using arbitrary non standard method calculating monthly payment
mortgages_and_loans,submitted refinance application provident funding loan officer requested list document question called officer assistant left message answer phone emailed assistant schedule call never heard back receive response email received email assistant asking stilled interested mentioned high volume period withdraw asked call tomorrow discus response phone call email called couple time answer called customer service instead let reach assistant last day interest lock period told application canceled respond call looked contact history told receive phone call number contact number listed website said ca left vm since vm box activated first time mention issue received letter saying application canceled since withdraw ed false representation never also illegal conduct fact think lender deliberately making difficult move forward encourage withdraw application unethical
mortgages_and_loans,bbva line credit matured lates payment ever loan bbva said going renew line bbva said going offer u term loan alternative bbva stop communicating u bbva sent collection letter bbva called collection center explained waiting loan renewal program bank rep asked experiencing covid fund issue explained yes stated ticket number file bbva second talk said due covid would renew line remove bad credit mark bbva cut talk u bbva reporting day late credit report bad debt ever never missed payment due offering let u pay made attempt contact negotiation update since late core offered renewal stated recorded line would remove bad credit mark allow u regain payment record loan prior never one late payment keep perfect credit file please help u operating fair
mortgages_and_loans,navient took loan payment made loan brought amount original total loan paid consolidated see attached screenshot navient site made payment many year throughout time attempted lower payment could make consistently talked forbearance increased amount loan significantly made payment loan total today look total navient site gone back never informed interest going accrue subsequent three year payment going cut balance half see attached screenshot past month balance increased reason never brought home year private school eligible kind loan forgiveness however approximately original paid since loan dispersed taken advantage institution incentivizes student going forbearance rate never paid
mortgages_and_loans,car impounded department finance owed parking ticket vw credit repossessed car department finance despite making arrangement department finance communicating vw credit vw credit repossessed car car lot day vw credit contacted day stating repossessed car paid fee owed department finance stated wanted car back would pay total upon paying car would released made two payment one another contacted vw credit instructing payment made vw credit informed needed fax insurance car following car would released car insurance car faxed multiple date fax number provided vw credit vw credit stated never received fax finally insurnace uploaded account vw credit finally verified insurance provided phone number contact lot however number provided accurate contacted vw credit request new number however closed called back provided new number contacted new number car held however told parking ticket still owed car despite told vw credit paid everything also informed took license plate car would need get new license plate contacted vw credit back told vw credit pay parking fee would need contact department finance back clarify situation unfortunately due dmv office closed notice way get new license plate additionally vw credit inform prior addition simultaneously contacting vw credit past week requesting pay quote end loan last payment supposed however end loan told owe almost additional interest fee addition interest already paid account past year asked supervisor contact back regarding wanting pay vehicle given call back representative vw credit able break interest rate came assessed calculation etc asked written statement breaking told vw credit unable provide week away paying car paid almost payment loan company want car paid point able drive car since despite continued pay car payment insurance car driven due due dmv location closed account continue accrue fee daily vw credit supervisor contacted back three week unable drive car midst world pandemic point demanding additional interest fee account removed immediately
retail_banking,cd originally purchased father daughter indiana part jp morgan chase attempt made redeem cd chase bank tn asst vp advised could redeemed bank check record pdf file cd provided well marriage record verify current last name several exchange called said check indiana state treasurer see cd fund turned bank state lost abandoned fund indiana state attorney general office reported back u fund never turned state thus retained bank number exchange bank branch including vice president later told bank continues check determine resolution never happened advised bank call state attorney general office provided copy cd marriage certificate sporadic call received chase people gave initial first name ad including dispute resolution said digital record could found due age cd redemption unlikely shortly thereafter call received specialist executive office said cd would honored position original cd evidence validity
credit_reporting,central portfolio control twice violated law providing evidence material response opportunity validate debt reporting credit bureau response previous complaint filed response previous dispute screenshots submitted response letter response provided within day respond within day investigation respond responded portal call deny receiving response rather explained debt sent credit bureau dispute letter sent reason im seeing took long response stop ability file debt responding letter addressed note provided complaint consumer finance central portfolio provide material evidence valid debt original medical facility provided claim insurance company sort payment information another party neither provided medical service identifying information facility information signature receiving service facility phone call another facility provided named unable provide contact name phone number track debt screened identifying information aggressively attempted collect
credit_card,citibank granted covid defferal month however citibank neglected process third month put account past due status wasnt many call later discoverd egregious customer care inconsistant employee knowledge citibanks protocals told making partial payment would keep account past due however put account past due two consecutive month indeed able correct account timely manor told would take business day correct account thrown collection shouldnt charged late fee error able reverse timely manor damaging almost perfect credit report falsely reporting three late payment fico almost perfect score citibank bank report late payment covid told citibank wasnt responsible correcting credit report denied credit bank due citibanks error first time ever life sky high interest rate auto loan eventually given able speak department responsible correcting account illegal told numerous time wasnt anything representative could error time wasted lengthly phone call chatting online writing faxing letter address given response
retail_banking,company venmo happened tried transfer wife thru venmo venmo account deactivated violation user agreement explanation reversed wife venmo account account transfer venmo account back bank account since deactivated venmo account escalated account specialist email said hold balance day loss protection let end day asked type violation made answer went chat support asked question said answer since chat support account specialist team phone number provided account team said waiting email answer account team
debt_collection,confirmed notice settle account sent old address receive reply summons appear court law suit served knock door correct address called pay amount owed know owned company suing sent letter old address even though record submitted court current address page evidence liable dept first misrepresentation told paid via wire transfer lump sum bank would give letter close account business day sent wire transfer called next day account closed could give letter even though could confirm received wire transfer told wait another hour called following day told wait another hr even talking management called bay day still produce paid letter week two day later willingly demanding multiple time waiting hour phone speak management told phone would request legal case dismissed within business day wire transfer week later transfer even day prior court date still dismissal court house case still active required action show court date second misrepresentation legal team told case would dismissed court date would show take action extreme caution since company misguided entire process showed court date file answer called case court clerk see company file dismiss throughout day still nothing requesting dismissal showed filed answer day would automatically ruled two week later court still proceeding case spoke case clerk confirmed still nothing file dismissal nothing plaintiff suing case still ongoing worst case misrepresentation told email legal team need take action go court since case would filed dismissed malicious practice would public record court ruling default listened written instruction take action company updated credit report still show owe even though settled full paid letter say longer obligation debt still reporting derogatory report inaccurate continues damage credit report
credit_reporting,consumer covered veteran experian experian solution experian hereafter experian business entity regularly conduct business state ohio california cra engaged pattern practice mixing consumer credit report reporting false account violated fair credit reporting act hereinafter fcra et seq experian acquired admitted selling aggregated repackaged distributed consumer information since acquisition acting furtherance bodily harm consumer experian continuance reporting potential employer entity credit grantor fraudulent account consumer communication oral legal experian nonetheless deliberately willfully intentionally recklessly negligently repeatedly failed perform reasonable reinvestigations dispute required fcra failure remove inaccurate information timely disclose result reinvestigations writing consumer experian repeatedly published disseminated consumer report banker potential employer least present reasonably believe information true knowingly false continuance false inaccurate credit reporting consumer information negatively reflected upon began since date belong consumer resulted due experian faulty procedure mixed credit file consumer another consumer respect inaccurate information personal identifying information time pertinent hereto experians successor conduct acting agent servant employee acting within course scope agency employment policy practice rule regulation direct supervision control cra board member general counsel herein time pertinent hereto conduct experian agent servant employee malicious intentional willful reckless shown gross negligent disregard federal state law consumer protected right date
debt_collection,credit collection service company state never company back tried reach company many time avail disputed item credit bureau least time still credit report want credit report hurting score going company hurt instead helping please help getting account removed
credit_reporting,credit inquires letter formal notice cease unauthorized hard inquiry credit report formal demand immediately contact credit reporting agency credit bureau organization made inquiry credit history illegal inquiry removed advised checking report ensure following unauthorized inquires removed credit report unverified item listed remain credit report violation federal law required fcra copy original creditor documentation file verify information mine correct result first investigation stated writing verified item reported correctly verified account provided copy original documentation required section section consumer contract signature section fcra required promptly delete information verified law clear civil liability remedy available negligent noncompliance section fail comply litigious consumer fully intend pursuing litigation matter enforce right fcra demand following account verified deleted immediately
mortgages_and_loans,delayed mortgage discharge issuance massachusetts requires lender provide closing attorney mortgage discharge within day acceptance occurred delay causing financial hardship close home equity line spoken several time seem get anywhere reaching help get resolved asap fifth third bank paid full however mortgage discharge sent closing attorney would like send mortgage discharge attorney lender fifth third bank oh account number name property address
mortgages_and_loans,due illness penfed check stale went deposit bank returned voided penfed check penfed received credit unused penfed check money deposited penfed account billed never deposited money penfed account money penfed account penfed threatens ruin credit rating able speak live person year old veteran see oncolgist tomorrow determine need new another
credit_reporting,effective home loan document start reporting account credit bureau report reflects good score good payment history document started reporting credit score dropped point document still heard back started reporting transunion credit score dropped point document one transunion explain closed wit end pay time pay history inaccuracy severely affected tried refinance home avail apply small business loan explanation change transunion credit score make sense explanation provided equate point drop need matter investigated hopefully get answer
credit_reporting,effective well fargo home mortgage home loan document start reporting account credit bureau report reflects good fico score good payment history document started reporting equifax credit score dropped point document still heard back started reporting credit score dropped point document one explain well fargo home mortgage closed wit end pay time pay history inaccuracy severely affected tried refinance home avail apply small business loan explanation change credit score make sense explanation provided equate point drop need matter investigated hopefully get answer
credit_reporting,effective mortgage home loan document start reporting account credit bureau report reflects good fico score good payment history document started reporting equifax credit score dropped point document still heard back equifax started reporting credit score dropped point document one explain mortgage closed wit end pay time pay history inaccuracy severely affected tried refinance home avail apply small business loan explanation change equifax credit score make sense explanation provided equate point drop need matter investigated hopefully get answer
credit_card,exhibit rec email paypal questionable transaction made since used paypal several year called listed email assuming legitimate email paypal talked allegely paypal account hacked rom several country like locally ststes like clorado virginia texas georgia see exhibit phone coversation recorded notepad shown exhibit anyway say need purchase gift card worth removed name hacker unusual trnsactions appearing paypal account backed made assurance worry purchase gift card credited back many card bought starting exhibit purchase gift card afterthought followed assurance get every amount back exhibit email paypal returning done paypal company minimum disburse need purchase card make credit back follow purchase card already misgiving sounded much scam exhibit email done need plus patience need purchase gift card last straw cease contact paypal luck scammed last resort gut feeling iwas enough get scammed dealing real paypal company let incident teaching moment others
mortgages_and_loans,fay servicing signed agreement u loan originator supplied hazard insurance closing next month loan transferred time different company insurance place nobody question fay servicing tried sell extra service ground multiple disturbance letter harassment phone availability pay online payment taken phone unsecured available info sending nowhere totally unfair deceptive practice sell something expensive response time insurance policy sent phone call
debt_collection,found due applying mortgage loan collection credit listed immediately called company talked collection said account name could help unless account number let property go wanted purchase asked lender information sent credit score dropped point contacted credit reporting agency disputed charge assuming would go away received notice saying valid phone since cancelled service contract month took two month stop service already another phone service able receive account number credit reporting agency got phone collection order find account needed pin said email email file reset pin tactic update last contact reflect current account reflect date credit making look like current collection owe dirty business practice illegal owe caused trouble
credit_reporting,mortgage loandepot year ago loandepot sold loan refinanced process refinancing fixed current mortgage company received called specialist clarify another mortgage loandepot reflecting credit absolutely wrong checked fico score found loandepot truly reflecting credit report loan monthly payment planned call monday even get time call received call loandepot marketer offering refinance loan lower rate upset transferred servicing department put loandepot staff explained case apologized put hold later cut called severally success please ti company ruining credit previous experience horrific never want anything ever kindly help
debt_collection,harrassed elderly parent refused provide proof debt owed refused identify reason call contacted email sent letter cease contact refused dispute debt
credit_card,home depot merchandise properly delivered correct address time place specified required merchandise proper condition result buyer incurred additional expense cost labor credit citi financial merchant home depot failed resolve buyer dispute grievance related charge credit interest etc account involved clear concise mean accounting convoluted improper redundant unclear unverifiable prone error merchant home depot erroneously claimed buyer customer signed receipt building material said construction material dropped curbside delivery front someone else property buyer without documentation attached period present merchant failed return merchandise location verify proper delivery said merchandise properly move correct location check condition merchant home depot agent citi financial credit service consorted collusion company confound aggravate obstruct harassed buyer seeking resolution issue period time citi financial service home depot act tandem conspirator agent independent party said party intrinsically act responsible party objectively respond customer complaint act cheat customer charging resolving issue wit merchant
debt_collection,texas resident terminated apartment lease due protected texas property code section allows victim documented reported vacate property terminate lease early avoid liability provided property copy well police report number incident debt collector called notified owed debt would reported credit bureau debt paid full immediately explained individual phone dispute debt explained situation caused move debt rude spoke hung called back spoke supervisor stated dispute debt wanted debt validated immediately contacted property manager attempt settle matter unsuccessful property manager stated debt sold statement stating debt validated owed called explained alleged debt pending litigation disputed debt please delay credit reporting pending court hearing representative rude willing work way sent certified letter via usps tracking stating officially disputed debt cease collection activity debt legally validated litigated additionally included evidence proving alleged debt valid finally stated case pending mediation local court included case number package per usps certified mail tracking received offering settlement paid within day despite request cease collection activity pending validation litigation debt hired attorney actively litigating alleged debt original creditor believe right fdcpa violated due refusal validate debt despite written request evidence continued collection attempt despite official dispute alleged debt threat report alleged debt pending litigation credit report would significantly impair ability move new property future due appearance owing rental property large sum money
credit_reporting,vet care wife hit denied access medical problem became mired medical problem tenant told u lost job could pay rent requested forbearance writing start payment bank started forbearance plan reported payment missed credit reporting agency asked forbearance plan start remove report missed payment informed correctly followed bank procedure forbearance plan would continue start missed payment would remain credit report
credit_card,receiving interest charged master card refund amount explanation refund explained complaint second concern interest remains albeit paying double monthly payment listed refund refunded due charge error credit card merchant reached informed entitled interest refund whether refund charge return error made complaint company due failure recover fund illegal unauthorized transaction reason decided work recover fund posted account error account two card file debit card used go system used delivery address zip code caught immediately corrected error agent system charged credit card thus wait refund authorization charge card took make complaint get fund back second concern interest charge seem change inquired interest amount given rate variable guess mean apr asked agent several time slow explain going uncertain knew inquired could interest rate lowered told promotion time went question company feign provide relief payment assistance offer mean lower interest rate customer continue make payment appears ruse attached see interest rate charged monthly change statement available credit listed payment due reflects credit amount increasing available credit yet payment amount change also see increased payment amount agent excuse cut paste attachment card company provided online earlier statement several year example payment posted reflected interest difference made prior month company since early number amount monies applied always affected payment amount due change either higher lower one monitoring system
mortgages_and_loans,writing today resolve ally bank account related totaled vehicle insured checking issued ally check b unpaid balance subsequently paid gap insurance though extensive effort ally received safe guard check told employee back dated ally bank utilize check monthly payment thus showing continued payment loan last payment ally ally file gap insurance payment something responsible ally show incorrect balance account paid without late payment spoke ally many time trying resolve issue deployed subsequently email executive officer director ally financial response contacted three credit reporting agency supporting evidence ally subsequently place higher balance account causing credit score drop several point ally currently two separate account credit profile showing charged showing late payment one account ally bank b together two account ruined credit seven year
credit_card,applied navy federal credit union nfcu refinance loan home working agent employee navy federal wanted transparent possible declined appraisal waiver offered sought appraisal value home hereafter appraisal phone conversation verbally communicated cost fee appraisal would offer verbal contract nfcus stated could hire appraiser service nfcu policy hire appraiser processing loan agreed appraisal could applied navy federal credit card verbal contract agreed appraisal cost method payment applied charge credit card paid fee appraisal advance service performed transaction date charge credit card indicated date charge posted price agreed charged subsequently appraiser contacted arrange date view appraise property stated name agreed would acceptable u conduct appraisal home according virginia department professional occupational regulation dpor hold active license real estate appraisal certified residential appraiser name bxxxx virginia license number license description real estate appraiser dxxxx license status active rank certified residential appraiser address initial certification date rank effective date expiration date according scc registered agent llc entity id registered office capital city appraisal mile driving distance using map software house principal office address capital city appraisal mile driving distance using map software house appraiser arrived property agreed date time arrived male partner whose full name record man stated name contractor hold valid contractor license dpor common address escorted interior house partner collected measurement information exterior house collected information deemed necessary required fulfill task indicate intend complete task departed question answered contacted explain appraiser declined complete appraisal conversation told navy federal would credit cost appraisal good faith difference explained trip charge uncertain trip charge consisted assessed agreed deposit fund account navy federal spoke deposited account navy federal receive service paid appraisal even good faith deposit left trip charge ever agree pay appraiser willingly declined complete task navy federal collected payment reconfirmed location appraiser location virginia dpor scc traveling closest location mile approximately minute away home reviewing transaction deposit appraiser location information agree cost trip charge therefore dispute trip charge agree pay navy federal trip charge agreed pay appraisal agree trip charge paid fund agreed pay appraisal appraiser declined perform traveling property desire decline produce appraisal action fault caused willing action appraiser chose decline perform task paid agreement navy federal verbal contract agreement pay appraisal performed home obtain copy appraisal paid fee appraisal generated navy federal credited back deposited account dispute trip charge basis charge
retail_banking,booked trip paid deposit via account linked pnc checking account trip scheduled company owned received email trip would postponed due covid could either go trip book separate trip wait one year request money back received email indicating company going administration bankruptcy given option try get money back filed dispute received email back indicating dispute would need worked vendor day called told contact bank pnc called pnc filed dispute told would given opportunity provide documentation would receive information mail received letter pnc rejecting dispute contacted vendor told inform bank see would accept dispute called pnc told money could refunded transaction day old instructed go branch scheduled appointment branch brought documentation woman branch called colleague told bank would review documentation nothing could receive email providing additional information make claim insurance company submitted claim rejected citizen reached administrator administration process pay cent indicated email dated u customer success filing cfpb
credit_reporting,called experian monday around pdt agent named answered began complain previous agent explaining happened intentionally disconnected call deliberately disconnected call unable transferred correct department experian close xxxxxxxx pdt previous speaking dialed speak fraud dispute department female agent answered tier explicitly asked transferred fraud dispute department general dispute department also provided specific extension fraud wouldnt transfer wrong department extension confirming would transfer fraud transferred incorrect department general dispute department upset experian pattern behavior asked innumerable occasion get transferred fraud dispute department incorrectly transferred general dispute called experian excessive hold time call disconnected pdt called back matter repeated second call disconnected pdt third call disconnected pdt fourth call disconnected pdt fifth call disconnected pdt agent never introduced hold music stopped brief moment silence call disconnected spoken telephone provider confirmed nothing wrong phone previous telephone call called experian hung pdt pdt agent never introduced hold music stopped brief moment silence call disconnected called experian spoke agent fraud dispute department named male agent accent rude intentionally interrupted numerous time asked stop interrupting however refused suddenly alleged unable hear deliberately hung believe lied unable hear could end call avoid reprimanded called experian friday spoke agent named male agent fraud dispute department located texas middle eastern accent asked beginning call could hold one two minute refused replied ten second hang refused hold ten second consequently call ended unable locate experian membership number le ten second hung hold thirty minute hour informed experian agent allowed hold two minute called experian agent fraud dispute department answered name located texas location team onset call indicated know refuse file dispute behalf intentionally disconnected call understand believe fcra violation unfair abusive practice preventing filing fraud dispute regarding inaccurate information contained consumer file litigation always measure last resort take lightly unfortunate event compelled u consider litigation welcome opportunity work toward amicable resolution dispute thereby avoiding lengthy expensive needle lawsuit
debt_collection,doctor ordered tx given paperwork test hospital instruction discounted rate total insurance cover test paperwork provided letterhead stated instruction contracted copy available first step pay checkout credit card receipt available second step per instruction receive discounted rate day must call called number numerous time day call still phone call log copy phone call log available spoke well employee provided billing address tx paid via personal check cashed satisfy entire amount hospital cancelled check available received past due notice bill received ever never gotten full amount test already paid discounted rate following step instructed copy bill available upon receiving bill contacted via email follow email email available contacted via phone recorded line told would go collection bill paid hold would placed account order remove billing account wouldnt need anything recorded call transcript available three month later receive email saying account dispute resolved since bill already paid would reach cmre remove account collection email available receive collection notice debt collector called cmre california attempting collect debt owe medical bill already paid amount behalf copy collection letter available cmre start contacting distant family member debt including brother law parent brother law workplace contact cmre forward info saying dont owe anything contact telling remove collection stated would response either receive yet another collection notice dated cmre copy available time threatening report debt paid place credit report tx collection agency cmre financial service inc ca
retail_banking,personal checking account suntrust transaction posted account amount associated debit card ending transaction caused acct go negative balance additional fee extended overdraft fee bringing balance account also assessed monthly maintenance fee also overdraft status according suntrust fee would billed overdraft status second monthly maintenance fee bringing balance suntrust sent letter regarding closed acct negative balance contact suntrust spoke collection provided information transaction history merchant initiated refund debit card ending spoke suntrust collection suggested call back find whether post balance whether check issued suntrust mailed spoke suntrust collection going check back office see credit received call disconnected spoke suntrust collection said could see credit said need contact suntrust customer service ask consult merchant credit called suntrust customer service say see credit ask ask merchant credit suggested suntrust collection say instead contact claim put hold instead transfer different suntrust customer service ask speak supervisor suntrust customer service speak supervisor suntrust customer service say see credit ask contact merchant credit refuse instead insisting check resource instead say balance inconsistent letter received suntrust collection dept state balance including alleged dollar fee also chargeoff according spoke suntrust contact center since account already closed merchant provided credit credit may force account recommended contact merchant alternate option explained late contact merchant alternative refund already processed also explained provided correct information suntrust responsibility receive refund process provide fund either via check via credit balance also information providing inconsistent collection stated correct information said providing information following instruction suntrust seems insistent making difficult nontransparent possible want steal money double billing negative balance refund already issued balance merchant credit apparently conspiracy customer service talk suntrust seems content idea fund disappear thin air result failure process refund somehow want pay twice refunded charge
mortgages_and_loans,going back forth mortgage company phh mortgage regarding loan modification phh said pay mortgage payment listen phone recorded conversation able send loan payment received approved loan form due date phh claimed made phone call regarding loan modification currently due coronavirus told today may laid work thing pick back faxed copy bank statement showing proof payment along loan modification application income document debt due month going back forth much time passed phh considering loan modification phh would reviewed loan modification document sent would seen payment claimed missed paid would listen recorded phone conversation would heard asked would able submit payment due date since form sent late payment present made due phh accepting payment loan modificatio fault mine phh mortgage accept payment caused negative npv month passed phh caused negative npv accepting payment towards loan modification approved
debt_collection,disputed debt invalid multiple time phone letter refuse acknowledge provide detail however keep calling sending letter mail multiple time
credit_reporting,requested provide proof licensed collect state florida instead sent generic claim validated disputed account account see attached cfpb complaint disputed account account receivable cfpb complaint discovered licensed collect state florida see attached confirmation therefore collection activity illegal sent mail letter credit card address oregon never lived doesnt show credit report attached please investigate delete false disputed account
credit_card,intended purchase information person purported information would aid job client person claimed ca phone number person agreed information would shipped hard copy agreed transact paid advance required supposed seller however protect used chase visa complete transaction chase sold card claiming fraud protection purchase made card disclaimer ever offered either chase visa paid full including shipping charge package weighed le lb per person supposedly selling information shipped via proof within text message chain someone claiming working person sold paper information wanted called day package shipped demanded send trying get person put touch common carrier claimed using admitted trying ship via agreed upon refused let person supposed shipper package know considered transaction canceled going pay shipping let person know fairly certain victim scam phone number person well proof write text message chain went requested refund money person control account paid money account put money clearing charge chase visa refused request refund attempted contact way get touch anyone still heard company receiving notice account closed requested return money noted filed fraud claim chase bank offering kind text message chain clearly confirm noted one chase bank ever contacted chase bank sent notice nearly two month filed fraud complaint stated consider disputed charge valid chase bank never even attempted go correspondence simply credit card clearing entity transacted transacted fraudster allows continue use app despite fact closed account sent evidence chase bank heard nothing bank two week since sent letter bank address cardmember service de week sending letter received call someone chase bank claimed letter received live washington dc approximately mile away around time sent letter chase bank filed claim fbi via internet crime complaint center thought accomplished filing complaint cfpb however complaint cfpb showing associated account cfpb site today filed second complaint cfpb information chase bank furnished denied defrauded confirmed person control bank account person originally contracted woman supposedly control account us least two different name called phone number furnished chase bank returned call phone number mo ca fairly certain exist actually bank account
mortgages_and_loans,leased new monthly payment term lease ally lender oh car dealer paid month ally time full month last payment made sold leased new truck dealer overnighted payment pay existing lease ally check cashed ally posted online account never received payoff confirmation ally closure account notification day since lease paid full account showing past due status next contacted confirm payment sent ally also stated similar situation ally beginning approximately transaction similar mine contacted ally number day resolution explanation tried twice time instructed contact dealer resolution call center located offshore concern urgency address situation transfer supervisor could assist even inquired ally provided mean resolve issue
retail_banking,made international money transfer transaction http error account number match recipient name recipient bank rejected transaction sent confirmation recipient transaction rejected remitly showed transaction completed recipient never got money contacted customer care voice service voice message box chatted customer service online said money delivered correctly recipient providing evidence recipient bank rejected transaction money delivered told system remitly show refunded money shared bank statement showing nothing refunded bank since blocked contacting customer service sure even legal block customer contacting customer service ca anything feel helpless terrible customer service
credit_card,made reservation stay amount usd receive annual statement credit spoke customer service regarding extending expiration date statement credit customer service rep asked wait week assured would receive update credit expires however customer rep provide update result accurately notified accurate expiration date result negligence company service waited request made company knew credit would expire update coming company would confirm make sure would spend credit expiration date requested resolution company receive resolution conversation id
retail_banking,opened chime checking saving account online http around used account without problem notified chime suspended account tried log called customer service number understand happened could resolve problem asked email issue emailed required documentation copy front back driver license id picture holding driver license statement statement utility statement bank statement written explanation last transaction chime emailed violated deposit account agreement section c read violate one agreement copy message chime copy begin hi determined account compliance deposit account agreement account closed accordance deposit account agreement section c still fund account please allow day outstanding transaction settle physical check remaining balance sent address file receive closure check shortly kind regard chime member service copy end chime cash could really use chime closed account could reach one chime help take look case make sure chime discriminating customer like bank suspend customer account without providing customer service access could use majority family cash pay bill pandemic holiday season day
